Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Spend,ROI,Location,Language,Clicks,Impressions,Customer_Segment,Date,Company
665538,Women 25-34,Product Launch,60 Days,Instagram,"0,14","12977,55","0,78",Miami,Spanish,34319,103175,Fashion,2022-06-09 00:00:00,Attire Artistry
806496,Women 35-44,Brand Awareness,45 Days,Instagram,"0,14","8487,03","3,77",Miami,Spanish,22252,67430,Fashion,2022-08-08 00:00:00,Attire Artistry
652867,Women 18-24,Increase Sales,45 Days,Facebook,"0,1","7788,31","7,82",Las Vegas,English,20340,61768,Fashion,2022-08-02 00:00:00,Chic Couture
424374,Men 35-44,Product Launch,15 Days,Instagram,"0,12","3033,37","1,8",New York,English,7468,23639,Fashion,2022-12-22 00:00:00,Trend Tailors
817283,Men 25-34,Market Expansion,15 Days,Instagram,"0,04","1030,6","2,16",Austin,Spanish,2918,10162,Food,2022-09-30 00:00:00,Culinary Quest
973661,Men 35-44,Increase Sales,30 Days,Twitter,"0,02","6851,62","5,61",Miami,Spanish,17795,54228,Fashion,2022-12-05 00:00:00,Silk & Style
959163,Men 25-34,Brand Awareness,60 Days,Pinterest,"0,03","14910,4","0,959872806",Austin,Spanish,22484,74194,Food,2022-05-08 00:00:00,Palate Paradise
619859,Men 18-24,Increase Sales,15 Days,Instagram,"0,02",500,"4,78",Las Vegas,Spanish,1395,5652,Fashion,2022-04-04 00:00:00,Trend Tailors
716461,Women 18-24,Product Launch,30 Days,Facebook,"0,09","5846,51","6,48",Los Angeles,English,15075,46173,Fashion,2022-04-21 00:00:00,Mode Maven
148235,Women 18-24,Brand Awareness,45 Days,Twitter,"0,08","9459,06","5,89",Austin,English,24863,75165,Fashion,2022-06-21 00:00:00,Attire Artistry
749796,Women 18-24,Product Launch,15 Days,Facebook,"0,02","1171,06","3,27",Miami,French,3172,10917,Fashion,2022-11-27 00:00:00,Trend Tailors
199147,Men 18-24,Increase Sales,15 Days,Instagram,"0,09","2682,32","0,32",New York,Spanish,6563,20959,Food,2022-10-24 00:00:00,Nosh Nirvana
396369,Women 35-44,Increase Sales,30 Days,Pinterest,"0,14","6711,89","0,893736318",Las Vegas,French,10223,34270,Fashion,2022-08-01 00:00:00,Chic Couture
850007,Women 25-34,Market Expansion,30 Days,Facebook,"0,04","5342,38","1,37",Miami,Spanish,13704,42112,Fashion,2022-07-19 00:00:00,Trend Tailors
592133,Women 25-34,Product Launch,60 Days,Pinterest,"0,06","11599,32","0,750738507",Los Angeles,English,18039,59720,Fashion,2022-03-04 00:00:00,Style Sphere
375502,Women 25-34,Market Expansion,15 Days,Facebook,"0,04","2266,59","3,31",Los Angeles,French,5546,17946,Fashion,2022-08-20 00:00:00,Style Sphere
301298,Women 35-44,Market Expansion,45 Days,Pinterest,"0,01","8593,02","0,311020239",Los Angeles,Spanish,13239,44090,Fashion,2022-06-06 00:00:00,Style Sphere
646404,Men 18-24,Brand Awareness,30 Days,Pinterest,"0,09","7710,47","1,047458965",Los Angeles,French,11816,39456,Food,2022-11-23 00:00:00,Savor Street
122999,Men 25-34,Increase Sales,60 Days,Twitter,"0,13","13098,85","3,41",Las Vegas,French,34622,104071,Fashion,2022-06-27 00:00:00,Trend Tailors
729964,Women 18-24,Brand Awareness,30 Days,Pinterest,"0,09","5787,55","1,147557433",Austin,English,8759,29502,Fashion,2022-08-03 00:00:00,Mode Maven
220789,Women 25-34,Product Launch,30 Days,Twitter,"0,09","5683,37","7,84",Austin,French,14634,44865,Fashion,2022-09-15 00:00:00,Silk & Style
826459,Men 25-34,Increase Sales,30 Days,Facebook,"0,11","6763,7","4,39",Miami,English,17552,53509,Fashion,2022-12-28 00:00:00,Vogue Visions
327146,Women 25-34,Brand Awareness,45 Days,Pinterest,"0,11","11269,66","0,918760935",Miami,French,17509,57994,Fashion,2022-03-01 00:00:00,Silk & Style
312394,Women 35-44,Increase Sales,30 Days,Instagram,"0,13","6964,77","0,96",Miami,English,18101,55135,Food,2022-12-21 00:00:00,Palate Paradise
779031,Women 25-34,Product Launch,45 Days,Facebook,"0,11","11130,12","7,67",Miami,Spanish,29432,88698,Food,2022-11-06 00:00:00,Nosh Nirvana
460216,Women 35-44,Increase Sales,60 Days,Instagram,"0,1","12260,41","6,52",Los Angeles,English,32460,97667,Food,2022-06-28 00:00:00,Nosh Nirvana
113570,Men 35-44,Brand Awareness,15 Days,Twitter,"0,03",500,"3,29",Miami,French,1567,6161,Food,2022-01-30 00:00:00,Gastronomy Guild
408479,Men 25-34,Product Launch,60 Days,Pinterest,"0,03","13353,85","1,031371711",Las Vegas,French,20695,68369,Food,2022-10-14 00:00:00,Bistro Bliss
485021,Men 25-34,Market Expansion,30 Days,Facebook,"0,06","4869,58","6,02",Las Vegas,Spanish,12418,38302,Fashion,2022-06-23 00:00:00,Chic Couture
117021,Men 18-24,Product Launch,30 Days,Twitter,"0,06","6969,83","1,79",Miami,Spanish,18115,55176,Fashion,2022-09-01 00:00:00,Vogue Visions
629537,Men 25-34,Increase Sales,30 Days,Twitter,"0,07","7604,43","0,58",Miami,English,19827,60248,Fashion,2022-06-19 00:00:00,Attire Artistry
385704,Women 25-34,Product Launch,45 Days,Pinterest,"0,04","11218,94","0,489767502",Los Angeles,Spanish,17431,57739,Fashion,2022-07-22 00:00:00,Mode Maven
493583,Men 18-24,Product Launch,60 Days,Facebook,"0,02","11651,39","7,61",Austin,Spanish,30853,92908,Fashion,2022-05-07 00:00:00,Vogue Visions
107318,Men 25-34,Brand Awareness,60 Days,Instagram,"0,06","13450,24","7,51",Miami,French,35463,106562,Fashion,2022-01-03 00:00:00,Trend Tailors
754282,Women 25-34,Market Expansion,15 Days,Instagram,"0,03","2446,78","4,75",New York,English,5976,19220,Food,2022-07-06 00:00:00,Dine Divine
108999,Men 25-34,Brand Awareness,45 Days,Pinterest,"0,14","10747,25","0,13584792",Las Vegas,Spanish,16672,55269,Fashion,2022-07-14 00:00:00,Fiber Fashion
267155,Women 25-34,Market Expansion,30 Days,Instagram,"0,02","5210,16","0,06",Las Vegas,Spanish,13352,41068,Fashion,2022-12-20 00:00:00,Silk & Style
345721,Women 35-44,Market Expansion,15 Days,Pinterest,"0,05","2925,61","1,202969084",New York,French,4219,14720,Fashion,2022-02-22 00:00:00,Fiber Fashion
678621,Men 35-44,Product Launch,60 Days,Instagram,"0,07","13278,39","7,82",Miami,French,35058,105362,Fashion,2022-01-31 00:00:00,Attire Artistry
996388,Women 18-24,Brand Awareness,60 Days,Facebook,"0,1","12000,31","5,37",Austin,French,31771,95627,Food,2022-03-14 00:00:00,Nosh Nirvana
142337,Women 18-24,Market Expansion,45 Days,Pinterest,"0,09","9902,52","1,011709512",Los Angeles,English,15325,50881,Food,2022-09-13 00:00:00,Dine Divine
725312,Women 18-24,Market Expansion,45 Days,Twitter,"0,04","7823,99","2,31",Los Angeles,French,20431,62038,Food,2022-06-15 00:00:00,Feast Flavors
505632,Women 18-24,Product Launch,15 Days,Twitter,"0,07","3153,65","1,49",New York,Spanish,7776,24552,Fashion,2022-10-27 00:00:00,Trend Tailors
476863,Men 25-34,Product Launch,60 Days,Pinterest,"0,02",15000,"1,272680517",Miami,English,23463,77381,Fashion,2022-04-17 00:00:00,Chic Couture
159496,Women 18-24,Brand Awareness,45 Days,Facebook,"0,05","9527,32","2,7",New York,French,25054,75732,Fashion,2022-06-26 00:00:00,Chic Couture
998366,Women 18-24,Brand Awareness,30 Days,Instagram,"0,05","4636,05","0,01",New York,English,11781,36416,Fashion,2022-09-07 00:00:00,Trend Tailors
987910,Men 25-34,Market Expansion,15 Days,Facebook,"0,14",500,"6,17",Los Angeles,Spanish,639,3413,Food,2022-07-26 00:00:00,Palate Paradise
804436,Women 35-44,Increase Sales,30 Days,Instagram,"0,04","4127,91","5,07",Las Vegas,English,10392,32300,Fashion,2022-08-25 00:00:00,Silk & Style
992733,Women 35-44,Market Expansion,45 Days,Pinterest,"0,12","9565,59","0,918760935",Los Angeles,Spanish,14779,49104,Food,2022-05-10 00:00:00,Feast Flavors
894167,Men 25-34,Brand Awareness,15 Days,Pinterest,"0,02","999,88","0,046474289",Miami,Spanish,1680,6455,Fashion,2022-11-06 00:00:00,Style Sphere
359107,Men 35-44,Market Expansion,15 Days,Twitter,"0,05","996,86","2,4",New York,French,2857,9982,Fashion,2022-12-19 00:00:00,Vogue Visions
262993,Men 18-24,Increase Sales,30 Days,Twitter,"0,1","6662,67","6,24",Los Angeles,Spanish,17276,52692,Food,2022-08-23 00:00:00,Culinary Quest
221223,Women 25-34,Product Launch,15 Days,Twitter,"0,12","1429,07","2,54",Los Angeles,French,3663,12369,Fashion,2022-03-04 00:00:00,Attire Artistry
155724,Men 35-44,Product Launch,30 Days,Pinterest,"0,08","6195,82","0,940210607",Austin,English,9410,31624,Fashion,2022-10-25 00:00:00,Trend Tailors
308534,Men 25-34,Product Launch,15 Days,Twitter,"0,05","1016,3","4,5",Miami,Spanish,2893,10089,Fashion,2022-06-28 00:00:00,Attire Artistry
442401,Women 25-34,Increase Sales,60 Days,Pinterest,"0,08","11475,48","0,452230577",Los Angeles,French,17840,59071,Food,2022-02-10 00:00:00,Dine Divine
722935,Women 18-24,Brand Awareness,60 Days,Facebook,"0,03",15000,"2,72",Austin,Spanish,39727,119192,Fashion,2022-10-09 00:00:00,Trend Tailors
139358,Women 25-34,Market Expansion,45 Days,Facebook,"0,04","8615,17","6,04",Los Angeles,French,22599,68458,Food,2022-02-08 00:00:00,Palate Paradise
199386,Women 25-34,Increase Sales,15 Days,Instagram,"0,09","2112,43","0,51",Los Angeles,French,5170,16833,Food,2022-01-21 00:00:00,Culinary Quest
120951,Women 18-24,Brand Awareness,60 Days,Twitter,"0,1","12286,66","1,1",Miami,English,32524,97857,Fashion,2022-04-30 00:00:00,Trend Tailors
691585,Men 35-44,Increase Sales,15 Days,Pinterest,"0,04",500,"1,322729751",Austin,Spanish,767,3479,Food,2022-02-21 00:00:00,Culinary Quest
723083,Women 35-44,Brand Awareness,60 Days,Facebook,"0,07","14657,14","3,76",New York,Spanish,37901,113784,Food,2022-07-28 00:00:00,Feast Flavors
891094,Women 18-24,Increase Sales,30 Days,Instagram,"0,12","5725,74","0,77",New York,French,14748,45205,Food,2022-02-24 00:00:00,Gourmet Grove
107783,Women 25-34,Product Launch,60 Days,Facebook,"0,13","13858,89","1,33",Austin,French,36372,109256,Food,2022-10-14 00:00:00,Culinary Quest
979519,Men 35-44,Product Launch,30 Days,Twitter,"0,08","4234,43","2,86",New York,English,10689,33182,Food,2022-02-14 00:00:00,Savor Street
353006,Men 25-34,Brand Awareness,60 Days,Facebook,"0,11","13865,44","7,2",New York,English,36386,109297,Fashion,2022-01-13 00:00:00,Chic Couture
358625,Men 35-44,Market Expansion,15 Days,Twitter,"0,09","4103,62","5,77",New York,English,10326,32105,Fashion,2022-07-19 00:00:00,Mode Maven
834756,Women 35-44,Product Launch,60 Days,Pinterest,"0,12",15000,"1,417465801",Los Angeles,English,22885,75499,Food,2022-08-30 00:00:00,Gourmet Grove
128827,Women 18-24,Increase Sales,60 Days,Pinterest,"0,14","12651,81","1,236931065",Austin,Spanish,19664,65013,Food,2022-01-24 00:00:00,Feast Flavors
633697,Women 18-24,Market Expansion,60 Days,Twitter,"0,09","12904,58","1,05",New York,French,34138,102636,Food,2022-12-22 00:00:00,Culinary Quest
999077,Men 18-24,Increase Sales,30 Days,Pinterest,"0,12","6772,92","1,40316602",Miami,French,10323,34595,Fashion,2022-10-11 00:00:00,Vogue Visions
284540,Women 25-34,Product Launch,15 Days,Pinterest,"0,14","790,62","0,777550597",Austin,Spanish,1469,5766,Fashion,2022-04-17 00:00:00,Attire Artistry
479744,Women 18-24,Brand Awareness,30 Days,Facebook,"0,02","7149,73",1,Las Vegas,English,18602,56620,Food,2022-10-08 00:00:00,Gastronomy Guild
542814,Women 18-24,Product Launch,30 Days,Pinterest,"0,08","7640,45","1,215481393",Las Vegas,French,11703,39088,Fashion,2022-03-01 00:00:00,Silk & Style
928585,Women 18-24,Product Launch,15 Days,Twitter,"0,09","2869,49","4,89",Los Angeles,French,7032,22348,Food,2022-04-14 00:00:00,Culinary Quest
383657,Men 35-44,Product Launch,60 Days,Pinterest,"0,04","13500,83","1,297705134",Austin,Spanish,20896,69021,Food,2022-07-03 00:00:00,Culinary Quest
874477,Women 25-34,Product Launch,60 Days,Twitter,"0,15","14290,6","1,2",New York,Spanish,37255,111870,Food,2022-04-28 00:00:00,Savor Street
388418,Men 18-24,Product Launch,60 Days,Twitter,"0,02","12726,19","7,09",Las Vegas,French,33675,101265,Fashion,2022-08-02 00:00:00,Vogue Visions
163048,Men 35-44,Increase Sales,15 Days,Instagram,"0,09","2780,14","3,06",Austin,French,6804,21675,Fashion,2022-12-26 00:00:00,Fiber Fashion
351238,Women 18-24,Brand Awareness,30 Days,Pinterest,"0,13","7489,61","0,437930796",New York,English,11463,38307,Fashion,2022-02-18 00:00:00,Fiber Fashion
908670,Men 25-34,Market Expansion,45 Days,Pinterest,"0,07","11224,66","1,186881831",Miami,English,17441,57772,Food,2022-11-14 00:00:00,Nosh Nirvana
961658,Women 25-34,Market Expansion,15 Days,Instagram,"0,02",500,"0,65",Las Vegas,English,928,4269,Fashion,2022-06-11 00:00:00,Trend Tailors
263347,Men 35-44,Brand Awareness,45 Days,Instagram,"0,08","9682,36","7,96",Austin,French,25490,77021,Fashion,2022-10-30 00:00:00,Silk & Style
402479,Men 18-24,Increase Sales,30 Days,Facebook,"0,02","5994,19","7,26",Miami,English,15487,47392,Fashion,2022-06-06 00:00:00,Chic Couture
880001,Men 18-24,Brand Awareness,60 Days,Twitter,"0,13","11584,71","4,32",Los Angeles,English,30674,92377,Fashion,2022-12-16 00:00:00,Fiber Fashion
351268,Women 25-34,Market Expansion,30 Days,Pinterest,"0,1","4513,01","0,051836706",Los Angeles,English,6720,22865,Food,2022-10-05 00:00:00,Palate Paradise
634679,Women 25-34,Product Launch,45 Days,Facebook,"0,13","11085,21","1,41",Los Angeles,English,29309,88334,Fashion,2022-10-02 00:00:00,Attire Artistry
476772,Women 18-24,Increase Sales,15 Days,Facebook,"0,02","1248,23","6,86",Austin,French,3314,11336,Fashion,2022-12-17 00:00:00,Glam Garments
514018,Men 18-24,Product Launch,60 Days,Facebook,"0,01",15000,"0,41",Las Vegas,French,39475,118445,Fashion,2022-12-21 00:00:00,Mode Maven
327478,Men 25-34,Increase Sales,30 Days,Pinterest,"0,03","4232,64","0,266333423",Las Vegas,Spanish,6275,21414,Food,2022-07-20 00:00:00,Gastronomy Guild
144071,Women 35-44,Brand Awareness,30 Days,Instagram,"0,01","4815,76","7,96",Miami,French,12268,37859,Food,2022-04-15 00:00:00,Dine Divine
799352,Men 25-34,Increase Sales,60 Days,Facebook,"0,06","14121,45","1,44",Austin,French,36922,110884,Fashion,2022-09-15 00:00:00,Glam Garments
349222,Women 18-24,Product Launch,60 Days,Pinterest,"0,12","12223,72","0,050049234",Los Angeles,English,19007,62872,Fashion,2022-07-03 00:00:00,Fiber Fashion
248527,Women 25-34,Increase Sales,15 Days,Twitter,"0,14",500,"0,61",Los Angeles,Spanish,937,4296,Food,2022-05-09 00:00:00,Dine Divine
704010,Women 35-44,Increase Sales,60 Days,Pinterest,"0,07","14733,31","0,877649065",Austin,English,22329,73686,Fashion,2022-10-28 00:00:00,Style Sphere
759885,Women 18-24,Increase Sales,45 Days,Twitter,"0,07","8106,41","1,63",Los Angeles,English,21205,64330,Food,2022-04-14 00:00:00,Gastronomy Guild
208323,Women 18-24,Increase Sales,45 Days,Twitter,"0,09","10475,55","7,55",New York,English,27650,83419,Food,2022-05-30 00:00:00,Bistro Bliss
613345,Women 35-44,Increase Sales,30 Days,Twitter,"0,1","5102,2","0,42",Los Angeles,Spanish,13054,40187,Food,2022-10-08 00:00:00,Nosh Nirvana
549080,Men 18-24,Increase Sales,15 Days,Twitter,"0,08","894,51","2,63",Miami,English,2673,9438,Fashion,2022-09-09 00:00:00,Mode Maven
789692,Women 25-34,Increase Sales,45 Days,Instagram,"0,11","8853,34","3,24",Miami,Spanish,23234,70339,Fashion,2022-06-23 00:00:00,Silk & Style
994605,Men 25-34,Product Launch,45 Days,Pinterest,"0,02","9600,46","0,411118706",New York,French,14834,49282,Food,2022-10-24 00:00:00,Culinary Quest
730381,Men 35-44,Product Launch,15 Days,Twitter,"0,05","1444,73","0,01",Las Vegas,French,3695,12466,Fashion,2022-11-20 00:00:00,Trend Tailors
949104,Women 35-44,Market Expansion,60 Days,Pinterest,"0,11","11520,21","0,97596006",Austin,English,17911,59303,Food,2022-05-17 00:00:00,Nosh Nirvana
402179,Men 18-24,Product Launch,60 Days,Twitter,"0,03",15000,"5,43",Los Angeles,English,39373,118143,Food,2022-12-03 00:00:00,Dine Divine
604524,Women 35-44,Product Launch,60 Days,Twitter,"0,14",15000,"7,24",New York,French,39296,117915,Food,2022-09-01 00:00:00,Gastronomy Guild
648492,Women 35-44,Market Expansion,15 Days,Twitter,"0,06","2625,36","2,37",Austin,French,6422,20543,Fashion,2022-07-10 00:00:00,Glam Garments
948152,Women 18-24,Market Expansion,30 Days,Twitter,"0,07","5705,67","4,38",Austin,French,14695,45046,Food,2022-07-26 00:00:00,Dine Divine
923751,Women 25-34,Product Launch,45 Days,Instagram,"0,12","10673,29","4,14",Los Angeles,English,28190,85020,Fashion,2022-11-22 00:00:00,Runway Rebels
627981,Men 35-44,Product Launch,45 Days,Twitter,"0,03","7892,14","2,58",Los Angeles,Spanish,20616,62584,Food,2022-07-07 00:00:00,Savor Street
613969,Women 18-24,Product Launch,60 Days,Twitter,"0,13","12262,34","7,44",New York,French,32466,97684,Food,2022-02-20 00:00:00,Dine Divine
588886,Men 25-34,Market Expansion,30 Days,Pinterest,"0,14","7648,37","1,008134567",Los Angeles,English,11714,39126,Food,2022-01-06 00:00:00,Epicurean Edge
808713,Men 35-44,Increase Sales,45 Days,Pinterest,"0,1","8606,09","1,17973194",New York,Spanish,13258,44154,Food,2022-09-01 00:00:00,Palate Paradise
212194,Women 18-24,Market Expansion,45 Days,Pinterest,"0,11","11264,57","0,559478935",Las Vegas,French,17501,57969,Fashion,2022-02-19 00:00:00,Chic Couture
171194,Women 35-44,Market Expansion,45 Days,Facebook,"0,05","7864,32","3,3",Las Vegas,French,20539,62358,Fashion,2022-02-20 00:00:00,Trend Tailors
375604,Women 35-44,Brand Awareness,60 Days,Pinterest,"0,05","11520,23","0,511217174",Los Angeles,Spanish,17911,59303,Food,2022-12-03 00:00:00,Culinary Quest
769727,Men 18-24,Brand Awareness,45 Days,Pinterest,"0,04","10414,9","0,65064004",Miami,Spanish,16138,53530,Fashion,2022-02-16 00:00:00,Glam Garments
984080,Men 18-24,Market Expansion,60 Days,Pinterest,"0,04","13213,56","1,238718537",Miami,Spanish,20500,67731,Fashion,2022-11-02 00:00:00,Trend Tailors
313224,Women 18-24,Increase Sales,60 Days,Instagram,"0,08","11904,36","4,08",Miami,French,31521,94887,Food,2022-12-08 00:00:00,Dine Divine
513115,Men 25-34,Brand Awareness,60 Days,Pinterest,"0,06","12368,71","0,205559353",Miami,French,19232,63604,Food,2022-10-25 00:00:00,Savor Street
970188,Women 35-44,Increase Sales,15 Days,Pinterest,"0,12","3582,07","1,226206229",Los Angeles,French,5233,18020,Food,2022-08-17 00:00:00,Epicurean Edge
836489,Women 35-44,Product Launch,60 Days,Twitter,"0,13","13451,25","7,33",Las Vegas,Spanish,35466,106571,Fashion,2022-03-03 00:00:00,Style Sphere
510330,Women 35-44,Product Launch,15 Days,Facebook,"0,11","584,31","2,16",Miami,Spanish,2204,8049,Fashion,2022-03-10 00:00:00,Attire Artistry
670346,Women 18-24,Market Expansion,60 Days,Instagram,"0,02","14933,95","2,86",New York,English,38317,115015,Food,2022-02-21 00:00:00,Dine Divine
146539,Women 35-44,Product Launch,30 Days,Instagram,"0,04","7315,61","5,76",Las Vegas,French,19049,57945,Food,2022-01-13 00:00:00,Dine Divine
525783,Women 18-24,Market Expansion,60 Days,Facebook,"0,12","11939,29","3,29",Las Vegas,French,31612,95154,Fashion,2022-08-31 00:00:00,Style Sphere
946144,Men 18-24,Product Launch,15 Days,Twitter,"0,13",500,"2,04",Los Angeles,English,1606,6276,Fashion,2022-12-06 00:00:00,Attire Artistry
517179,Women 18-24,Increase Sales,45 Days,Instagram,"0,04","10876,69","6,9",New York,French,28740,86647,Fashion,2022-02-04 00:00:00,Style Sphere
219853,Men 18-24,Product Launch,15 Days,Twitter,"0,08","2937,99","1,91",Las Vegas,French,7212,22883,Food,2022-06-25 00:00:00,Culinary Quest
815459,Men 18-24,Increase Sales,60 Days,Facebook,"0,05","14224,28","1,49",Las Vegas,French,37132,111505,Fashion,2022-04-25 00:00:00,Trend Tailors
532193,Men 18-24,Market Expansion,15 Days,Pinterest,"0,06","1741,49","0,546966627",New York,English,2530,9219,Fashion,2022-04-28 00:00:00,Vogue Visions
351396,Men 18-24,Product Launch,15 Days,Pinterest,"0,12","3489,05","1,406740965",Las Vegas,French,5083,17533,Fashion,2022-12-25 00:00:00,Chic Couture
694409,Men 35-44,Brand Awareness,30 Days,Twitter,"0,11","6916,52","4,65",Las Vegas,English,17972,54755,Food,2022-08-07 00:00:00,Savor Street
624663,Men 35-44,Product Launch,30 Days,Facebook,"0,09","7580,42","4,28",New York,Spanish,19764,60062,Food,2022-09-15 00:00:00,Culinary Quest
629983,Women 25-34,Increase Sales,60 Days,Instagram,"0,05",15000,"0,5",Las Vegas,French,39337,118036,Food,2022-01-14 00:00:00,Bistro Bliss
655637,Women 35-44,Product Launch,30 Days,Facebook,"0,07","4588,26","7,88",Austin,English,11652,36033,Fashion,2022-11-05 00:00:00,Vogue Visions
423947,Men 35-44,Product Launch,45 Days,Twitter,"0,09","10802,73","2,37",Las Vegas,French,28535,86042,Fashion,2022-07-16 00:00:00,Fiber Fashion
947171,Women 25-34,Brand Awareness,60 Days,Instagram,"0,11","13866,85","5,45",Miami,English,36390,109307,Fashion,2022-05-09 00:00:00,Glam Garments
422046,Men 18-24,Increase Sales,60 Days,Instagram,"0,07","14757,86","3,47",Miami,English,38059,114252,Food,2022-02-27 00:00:00,Feast Flavors
850612,Men 18-24,Brand Awareness,15 Days,Pinterest,"0,04","1428,99","1,385291293",Las Vegas,English,2151,7985,Food,2022-01-08 00:00:00,Gourmet Grove
417053,Women 35-44,Brand Awareness,60 Days,Instagram,"0,05","11617,84","0,02",Austin,Spanish,30762,92638,Food,2022-02-15 00:00:00,Feast Flavors
812368,Men 18-24,Market Expansion,15 Days,Instagram,"0,11","3061,2","3,49",Miami,English,7536,23843,Food,2022-03-01 00:00:00,Feast Flavors
252116,Men 25-34,Product Launch,15 Days,Pinterest,"0,01","3017,23","0,850836975",Los Angeles,French,4360,15181,Fashion,2022-10-19 00:00:00,Attire Artistry
938138,Women 35-44,Market Expansion,45 Days,Twitter,"0,11","10882,03","4,71",Las Vegas,Spanish,28754,86689,Fashion,2022-09-16 00:00:00,Fiber Fashion
898203,Men 18-24,Brand Awareness,45 Days,Pinterest,"0,14","8067,6","0,8883739",Los Angeles,Spanish,12392,41331,Fashion,2022-08-25 00:00:00,Chic Couture
646161,Women 18-24,Increase Sales,45 Days,Pinterest,"0,04","8546,95","1,079633473",Miami,English,13165,43849,Fashion,2022-04-12 00:00:00,Vogue Visions
380905,Women 35-44,Brand Awareness,15 Days,Pinterest,"0,04","4002,38","0,661364876",Miami,Spanish,5901,20197,Food,2022-11-25 00:00:00,Dine Divine
127865,Women 25-34,Increase Sales,60 Days,Instagram,"0,1","12040,77","3,53",Miami,English,31871,95922,Food,2022-09-25 00:00:00,Gourmet Grove
571653,Women 25-34,Product Launch,45 Days,Instagram,"0,03","10611,09","6,33",Austin,French,28018,84509,Fashion,2022-05-11 00:00:00,Chic Couture
850382,Women 18-24,Increase Sales,60 Days,Twitter,"0,02","12704,65","3,64",Las Vegas,French,33620,101102,Fashion,2022-02-16 00:00:00,Mode Maven
578788,Men 25-34,Market Expansion,15 Days,Twitter,"0,02","3014,7","1,59",Las Vegas,English,7417,23489,Fashion,2022-12-10 00:00:00,Mode Maven
357476,Women 35-44,Product Launch,45 Days,Facebook,"0,15","9652,66","4,3",Las Vegas,Spanish,25405,76771,Fashion,2022-02-19 00:00:00,Mode Maven
553604,Men 35-44,Brand Awareness,45 Days,Facebook,"0,02","9283,57","2,38",Miami,English,24392,73769,Fashion,2022-05-27 00:00:00,Style Sphere
629802,Men 25-34,Brand Awareness,60 Days,Pinterest,"0,04","14355,94","1,170794577",Miami,English,21950,72453,Food,2022-04-29 00:00:00,Feast Flavors
904812,Men 35-44,Product Launch,30 Days,Pinterest,"0,07","4227,08","0,407543761",Austin,French,6265,21383,Food,2022-04-22 00:00:00,Dine Divine
451730,Women 25-34,Brand Awareness,30 Days,Facebook,"0,15","7676,14","3,36",New York,French,20020,60821,Food,2022-04-21 00:00:00,Culinary Quest
363673,Men 35-44,Product Launch,15 Days,Twitter,"0,07","1054,4","3,42",Austin,Spanish,2962,10294,Fashion,2022-06-15 00:00:00,Mode Maven
705123,Women 18-24,Product Launch,60 Days,Instagram,"0,01","12657,02","2,14",New York,English,33498,100740,Food,2022-09-15 00:00:00,Epicurean Edge
224078,Men 35-44,Increase Sales,45 Days,Facebook,"0,03","7821,81","6,79",Las Vegas,French,20427,62024,Fashion,2022-12-15 00:00:00,Attire Artistry
205073,Men 35-44,Increase Sales,15 Days,Facebook,"0,03","3810,91","3,01",Austin,English,9524,29731,Food,2022-10-25 00:00:00,Bistro Bliss
205539,Women 35-44,Market Expansion,45 Days,Instagram,"0,04","8501,53","0,54",Miami,English,22292,67549,Food,2022-01-08 00:00:00,Epicurean Edge
302488,Women 25-34,Product Launch,15 Days,Instagram,"0,08","2362,1","2,11",Miami,Spanish,5775,18625,Food,2022-06-12 00:00:00,Savor Street
674989,Women 18-24,Increase Sales,30 Days,Instagram,"0,06","7494,57","7,06",Austin,Spanish,19533,59377,Food,2022-01-02 00:00:00,Palate Paradise
350082,Men 25-34,Product Launch,30 Days,Facebook,"0,11","5422,44","4,17",Las Vegas,Spanish,13919,42748,Fashion,2022-02-09 00:00:00,Silk & Style
263420,Women 25-34,Brand Awareness,45 Days,Facebook,"0,11","8750,58","2,02",Austin,French,22959,69525,Food,2022-07-10 00:00:00,Culinary Quest
392976,Men 25-34,Product Launch,30 Days,Pinterest,"0,03","7415,93","1,101083144",Austin,French,11341,37912,Food,2022-06-11 00:00:00,Feast Flavors
993250,Men 25-34,Market Expansion,15 Days,Twitter,"0,08","2268,98","2,62",New York,English,5551,17962,Fashion,2022-04-12 00:00:00,Mode Maven
975075,Men 35-44,Increase Sales,45 Days,Twitter,"0,09","10752,34","2,16",Los Angeles,Spanish,28401,85643,Fashion,2022-02-12 00:00:00,Silk & Style
431798,Women 25-34,Increase Sales,30 Days,Twitter,"0,06","4974,56","6,69",New York,French,12701,39140,Food,2022-09-16 00:00:00,Gourmet Grove
314920,Men 18-24,Market Expansion,45 Days,Instagram,"0,02","8910,13","1,2",New York,Spanish,23383,70781,Fashion,2022-11-13 00:00:00,Chic Couture
622829,Women 18-24,Increase Sales,45 Days,Instagram,"0,13","10964,27","1,64",New York,French,28972,87335,Food,2022-11-19 00:00:00,Bistro Bliss
205306,Men 35-44,Brand Awareness,45 Days,Twitter,"0,02","10419,47","1,12",New York,English,27492,82951,Food,2022-11-04 00:00:00,Bistro Bliss
545069,Men 25-34,Brand Awareness,15 Days,Facebook,"0,09","3509,31","6,68",New York,English,8712,27325,Fashion,2022-10-15 00:00:00,Runway Rebels
